Season,Id,Name,Position,Team,Conference,Usage Overall,Usage Pass,Usage Rush,Usage FirstDown,Usage SecondDown,Usage ThirdDown,Usage StandardDowns,Usage PassingDowns
2023,4695009,Ethan Roberts,QB,Tennessee Tech,,0.344,0.553,0.102,0.313,0.311,0.46,0.326,0.38
2023,4695032,Hunter Barnhart,TE,Tennessee Tech,,0.032,0.063,0,0.027,0.022,0.045,0.028,0.039
2023,4695044,Zaire Thornton,WR,Chattanooga,,0.021,0.04,0,0,0.027,0.069,0,0.065
2023,4695047,Jalen Rouse,RB,Tennessee State,,0.168,0.043,0.273,0.192,0.204,0.075,0.175,0.156
2023,4695076,Bryson Irby,RB,East Tennessee State,,0.209,0.006,0.35,0.28,0.188,0.108,0.258,0.127
2023,4695080,Trey Foster,RB,East Tennessee State,,0.204,0.037,0.305,0.255,0.219,0.085,0.248,0.117
2023,4695113,Otto Kuhns,QB,Norfolk State,,0.338,0.627,0.139,0.25,0.282,0.557,0.295,0.418
2023,4695119,Kendi Young,RB,Eastern Illinois,,0.08,0.012,0.171,0.07,0.122,0.053,0.08,0.08
2023,4695121,Harrison Bey-Buie,RB,Northern Iowa,,0.127,0,0.299,0.135,0.133,0.107,0.172,0.034
2023,4695125,Cooper Willman,WR,Eastern Illinois,,0.058,0.101,0,0.078,0.025,0.074,0.054,0.064
2023,4695149,DeAirious Smith,WR,Eastern Illinois,,0.053,0.092,0,0.07,0.021,0.069,0.053,0.053
2023,4695150,Daniel Luoma,WR,Eastern Illinois,,0.017,0.029,0,0.019,0.026,0,0.014,0.019
2023,4695176,Justice Jackson,RB,Eastern Washington,,0.115,0.029,0.215,0.15,0.108,0.071,0.142,0.058
2023,4695192,Nolan Ulm,WR,Eastern Washington,,0.071,0.137,0,0.056,0.086,0.076,0.058,0.098
2023,4695193,Efton Chism III,WR,Eastern Washington,,0.111,0.213,0.003,0.162,0.081,0.069,0.131,0.07
2023,4695223,Chase Curtis,TE,TCU,B12,0.028,0.051,0,0.02,0.029,0.037,0.021,0.042
2023,4695255,Taylor Bell,WR,Furman,,0.015,0.028,0,0.034,0,0,0.021,0
2023,4695256,Nick Cannon,WR,Furman,,0.014,0.036,0,0.017,0.01,0.017,0.014,0.014
2023,4695263,Kelton Gunn,WR,Furman,,0.015,0.036,0,0,0,0.077,0,0.056
2023,4695267,Bailor Hughes,WR,Furman,,0.019,0.033,0.007,0.016,0.024,0.018,0.015,0.029
2023,4695283,Charles Watson,QB,Furman,,0.031,0.071,0,0.038,0.042,0,0.043,0
2023,4695298,Tedy Afful,WR,Duquesne,,0.043,0.097,0.006,0.037,0.053,0.048,0.032,0.066
2023,4695303,Roland Dempster,RB,Stony Brook,,0.202,0.012,0.444,0.245,0.211,0.118,0.251,0.117
2023,4695304,Jayden Cook,RB,Stony Brook,,0.068,0.099,0.03,0.077,0.058,0.06,0.071,0.062
2023,4695307,Ross Tallarico,RB,Stony Brook,,0.083,0.027,0.155,0.077,0.041,0.164,0.065,0.113
2023,4695318,Cole Bunicci,TE,Stony Brook,,0.023,0.041,0,0.034,0.007,0.029,0.024,0.022
2023,4695329,Zach Gibson,WR,Southern Illinois,,0.031,0.063,0.005,0.03,0.016,0.052,0.03,0.034
2023,4695341,Izaiah Hartrup,WR,Southern Illinois,,0.079,0.129,0.026,0.065,0.111,0.061,0.085,0.069
2023,4695365,Shamenski Rucker,RB,East Texas A&M,,0.14,0.079,0.215,0.14,0.157,0.122,0.157,0.111
2023,4695400,Mark Gronowski,QB,South Dakota State,,0.474,0.94,0.17,0.399,0.508,0.596,0.442,0.571
2023,4695404,Isaiah Davis,RB,South Dakota State,,0.305,0.08,0.455,0.338,0.28,0.272,0.327,0.238
2023,4695421,A.J. Coons,WR,Western Illinois,,0.036,0.065,0,0.043,0.048,0,0.029,0.048
2023,4695422,Devon Cole Jr.,WR,South Dakota State,,0.016,0.018,0.014,0.033,0,0,0.022,0
2023,4695447,Malik Griffin,RB,Elon,,0.049,0.014,0.075,0.045,0.059,0.026,0.054,0.043
2023,4695448,DJ Moyer,RB,Robert Morris,,0.197,0.034,0.419,0.298,0.186,0.04,0.254,0.101
2023,4695454,Arthur Nwandu,TE,Elon,,0.026,0.067,0,0,0.077,0,0,0.059
2023,4695462,Julian Bumper,WR,Elon,,0.023,0.02,0.027,0.008,0.011,0.076,0.016,0.036
2023,4695580,Malcolm Johnson Jr.,WR,Auburn,SEC,0.02,0.045,0,0.022,0.02,0.018,0.025,0.01
2023,4695600,Bryson Barnes,QB,Utah,PAC,0.467,0.854,0.189,0.452,0.379,0.62,0.422,0.565
2023,4695611,Daniel Wood,RB,Utah,PAC,0.034,0,0.051,0.016,0.021,0.065,0.038,0.023
2023,4695705,Marlin Klein,TE,Michigan,B1G,0.015,0.028,0,0.032,0,0,0.021,0
2023,4695709,Devin Brown,QB,Ohio State,B1G,0.122,0.161,0.086,0.087,0.124,0.185,0.105,0.161
2023,4695738,Kaedyn Odermann,WR,Harvard,,0.054,0.12,0,0.03,0.07,0.059,0.038,0.087
2023,4695750,Tim Dowd,RB,Harvard,,0.039,0.097,0,0.053,0.032,0.025,0.04,0.036
2023,4695765,Tyler Neville,TE,Harvard,,0.06,0.16,0,0.065,0.056,0.038,0.06,0.061
2023,4695784,Carson Camp,QB,Sacramento State,,0.257,0.447,0.119,0.2,0.281,0.353,0.226,0.327
2023,4695786,Michael Mansaray,RB,South Dakota,,0.078,0.016,0.138,0.086,0.096,0,0.107,0.023
2023,4695787,Shomari Lawrence,RB,Florida International,CUSA,0.167,0.022,0.351,0.185,0.192,0.125,0.202,0.106
2023,4695800,JJ Galbreath,TE,South Dakota,,0.063,0.147,0.004,0.051,0.058,0.108,0.045,0.102
2023,4695819,Zak Burnett,QB,Liberty,CUSA,0.056,0.143,0.02,0.029,0.043,0.091,0.019,0.167
2023,4695822,Camden Simons,TE,Samford,,0.016,0.03,0,0,0,0.071,0,0.043
2023,4695866,Cole Thornton,WR,Fordham,,0.029,0.052,0,0.012,0.056,0.028,0.026,0.036
2023,4695867,Grant Wilson,QB,Old Dominion,SBC,0.562,0.92,0.209,0.483,0.541,0.703,0.502,0.673
2023,4695868,Mekai Felton,WR,Fordham,,0.074,0.139,0,0.08,0.068,0.078,0.073,0.077
2023,4695869,Taj Barnes,RB,Fordham,,0.067,0,0.114,0.069,0.056,0.091,0.047,0.118
2023,4695883,Jalen Coker,WR,Holy Cross,,0.096,0.253,0.005,0.095,0.087,0.11,0.084,0.13
2023,4695889,Quinton Gregory,WR,Holy Cross,,0.022,0.041,0.01,0.009,0.035,0.035,0.023,0.016
2023,4695902,Byron Shipman,WR,Holy Cross,,0.04,0.104,0,0.045,0.038,0.028,0.035,0.053
2023,4695904,Matthew Sluka,QB,Holy Cross,,0.455,0.597,0.38,0.431,0.444,0.492,0.434,0.516
2023,4695910,Xavier Guillory,WR,Arizona State,PAC,0.086,0.146,0.005,0.098,0.066,0.087,0.088,0.083
2023,4695914,Hunter Hays,QB,Idaho State,,0.23,0.242,0.225,0.237,0.219,0.233,0.229,0.232
2023,4695951,Trapper Pannell,QB,Sam Houston,CUSA,0.035,0,0.065,0,0.043,0.061,0.047,0.018
2023,4695952,Daryon Triche,RB,UTEP,CUSA,0.132,0.069,0.208,0.13,0.188,0.091,0.088,0.211
2023,4695957,Charles Crawford III,RB,Sam Houston,CUSA,0.053,0.014,0.097,0.086,0.02,0.05,0.081,0.016
2023,4695960,Tobias Weaver,RB,Sam Houston,CUSA,0.075,0.007,0.181,0.085,0.096,0.019,0.086,0.057
2023,4695989,Cade Chambers,QB,Indiana State,,0.406,0.851,0.045,0.324,0.375,0.619,0.301,0.582
2023,4696001,Tyce Ferrell,TE,Indiana State,,0.024,0.049,0,0.03,0.024,0.017,0.021,0.029
2023,4696027,Javon Charles,TE,Illinois State,,0.014,0.028,0,0.02,0,0.025,0.014,0.015
2023,4696044,Kaelon Black,RB,James Madison,SBC,0.186,0.062,0.321,0.189,0.183,0.177,0.188,0.18
2023,4696062,Antwane Wells Jr.,WR,South Carolina,SEC,0.03,0.049,0,0.016,0.024,0.071,0.012,0.058
2023,4696065,Derek Robertson,QB,Maine,,0.546,0.891,0.047,0.445,0.552,0.75,0.478,0.695
2023,4696066,Anthony Harris,QB,Maine,,0.073,0.091,0.047,0.065,0.052,0.1,0.065,0.093
2023,4696070,Tavion Banks,RB,Maine,,0.169,0.056,0.391,0.25,0.12,0.094,0.223,0.067
2023,4696071,Freddie Brock,RB,Georgia State,SBC,0.119,0.017,0.201,0.174,0.091,0.056,0.138,0.076
2023,4696091,Montigo Moss,WR,Maine,,0.077,0.134,0,0.07,0.067,0.113,0.059,0.116
2023,4696093,Trevin Ewing,WR,Maine,,0.051,0.072,0.021,0.035,0.071,0.049,0.04,0.074
2023,4696100,Xavier Hill,WR,SE Louisiana,,0.045,0.092,0,0.041,0.045,0.063,0.029,0.078
2023,4696134,Griffin Rooney,WR,Lafayette,,0.019,0.061,0,0.011,0.029,0.024,0.007,0.051
2023,4696138,Mason Gilbert,TE,Lafayette,,0.047,0.113,0.003,0.034,0.056,0.05,0.033,0.08
2023,4696146,Mike Burke,QB,Sacred Heart,,0.037,0,0.074,0,0,0.091,0.056,0
2023,4696147,Kenneth Womack,WR,Western Michigan,MAC,0.109,0.23,0,0.124,0.12,0.067,0.117,0.091
2023,4696152,Payton Rhoades,WR,Sacred Heart,,0.041,0.102,0,0.019,0.034,0.101,0.035,0.055
2023,4696153,LJ Haskett,WR,Sacred Heart,,0.053,0.118,0.004,0.038,0.053,0.079,0.044,0.07
2023,4696155,Jalen Madison,RB,Sacred Heart,,0.203,0.046,0.322,0.247,0.229,0.096,0.22,0.169
2023,4696208,Jasiah Williams,WR,Richmond,,0.033,0.073,0,0.054,0.027,0,0.049,0
2023,4696213,Fonnae Webb,RB,Richmond,,0.075,0.011,0.138,0.093,0.086,0.019,0.09,0.04
2023,4696227,Connor Deveney,TE,Richmond,,0.024,0.053,0,0.023,0.031,0.016,0.03,0.009
2023,4696228,Brooks Heagarty,TE,Richmond,,0.041,0.086,0,0.019,0.05,0.076,0.032,0.061
2023,4696240,Jaylon Jackson,RB,Eastern Michigan,MAC,0.21,0.073,0.346,0.277,0.213,0.107,0.238,0.157
2023,4696273,Timothy Conerly,WR,UNLV,MWC,0.024,0.038,0.012,0.026,0.02,0.029,0.02,0.031
2023,4696274,Devyn Gibbs,TE,Lamar,,0.045,0.102,0,0.031,0.038,0.085,0.028,0.079
2023,4696304,Joshua Casilli,WR,Pennsylvania,,0.049,0.078,0,0.041,0.055,0.052,0.04,0.069
2023,4696368,Connor Kennedy,WR,Lehigh,,0.09,0.161,0.004,0.096,0.077,0.106,0.087,0.097
2023,4696369,Roemello Miner,WR,Lehigh,,0.031,0.053,0,0,0,0.167,0,0.111
2023,4696371,Dante Perri,QB,Lehigh,,0.189,0.269,0.076,0.132,0.182,0.279,0.134,0.283
2023,4696379,Jack DiPietro,RB,Lehigh,,0.106,0.031,0.211,0.131,0.096,0.07,0.118,0.083
2023,4696391,Eric Johnson,WR,Lehigh,,0.041,0.076,0.005,0.022,0.065,0.042,0.025,0.07
2023,4696407,Jacari Carter,WR,Georgia State,SBC,0.044,0.099,0.002,0.053,0.035,0.037,0.041,0.049
2023,4696409,John Perry Jr.,QB,Merrimack,,0.015,0,0.024,0.042,0,0,0.022,0
2023,4696411,Jelani Mason,WR,Merrimack,,0.049,0.143,0,0.057,0.035,0.048,0.039,0.07
2023,4696433,LJ Robinson,WR,Merrimack,,0.052,0.091,0.032,0.063,0.029,0.071,0.038,0.08
2023,4696462,Max Gunderson,TE,North Dakota,,0.017,0.03,0,0.036,0,0,0.024,0
2023,4696463,Marcus Preston,WR,South Dakota State,,0.016,0.034,0,0,0,0.125,0,0.067
2023,4696464,Bo Belquist,WR,North Dakota,,0.092,0.192,0.003,0.089,0.068,0.134,0.082,0.123
2023,4696465,Elijah Klein,WR,North Dakota,,0.024,0.045,0,0.023,0.013,0.025,0.025,0.019
2023,4696470,Isaiah Smith,RB,North Dakota,,0.186,0.092,0.271,0.191,0.235,0.105,0.207,0.124
2023,4696490,Jack Wright,WR,North Dakota,,0.039,0.076,0,0.017,0.071,0.034,0.022,0.092
2023,4696561,Jacob Conover,QB,Arizona State,PAC,0.367,0.591,0.102,0.34,0.35,0.464,0.296,0.469
2023,4696686,Deuce Spann,WR,Florida State,ACC,0.042,0.045,0.039,0.026,0.062,0.055,0.032,0.067
2023,4696690,Reggie Love III,RB,Illinois,B1G,0.237,0.036,0.528,0.305,0.222,0.104,0.283,0.121
2023,4696700,Tip Reiman,TE,Illinois,B1G,0.03,0.055,0,0.028,0.033,0.026,0.035,0.018
2023,4696717,Brian Kowall,RB,UCLA,PAC,0.018,0,0.026,0,0.059,0,0,0.067
2023,4696725,Bradley Schlom,WR,UCLA,PAC,0.015,0.033,0,0,0,0.091,0,0.077
2023,4696751,Carl Smith,WR,Lafayette,,0.022,0.061,0,0.038,0.016,0,0.024,0.02
2023,4696819,Eli Sawyer,QB,SE Louisiana,,0.295,0.549,0.027,0.24,0.288,0.408,0.24,0.407
2023,4696832,Connor Briggs,TE,SE Louisiana,,0.013,0.03,0,0.015,0.019,0,0.009,0.023
2023,4696843,Da'shun Hugley,WR,SE Louisiana,,0.029,0.056,0.003,0.037,0.02,0.033,0.031,0.025
2023,4696846,Ivan Drobocky,TE,SE Louisiana,,0.033,0.057,0,0,0.088,0,0.033,0.032
2023,4696880,Walker Harris,QB,North Carolina Central,,0.344,0.661,0.046,0.286,0.304,0.542,0.326,0.389
2023,4696882,Devontez Walker,WR,North Carolina,ACC,0.12,0.212,0.015,0.12,0.114,0.105,0.097,0.173
2023,4696883,Devin Smith,WR,North Carolina Central,,0.073,0.153,0.003,0.091,0.069,0.033,0.075,0.07
2023,4696906,Andrew Smith,WR,North Carolina Central,,0.036,0.111,0,0,0.118,0,0.026,0.059
2023,4696907,Joaquin Davis,WR,North Carolina Central,,0.065,0.138,0,0.049,0.066,0.091,0.055,0.09
2023,4696971,Chris Miller,WR,Sacramento State,,0.018,0.036,0,0.013,0.01,0.043,0.008,0.038
2023,4696972,Devin Gandy,WR,Sacramento State,,0.059,0.117,0.009,0.06,0.063,0.043,0.056,0.064
2023,4696974,Jared Gipson,WR,Sacramento State,,0.055,0.116,0,0.049,0.059,0.055,0.055,0.055
2023,4696976,Michael Johnson,RB,Sacramento State,,0.019,0,0.032,0.02,0.015,0.026,0.014,0.032
2023,4696981,Cameron Skattebo,RB,Arizona State,PAC,0.246,0.097,0.445,0.239,0.238,0.235,0.26,0.22
2023,4697011,James Louis,RB,Morehead State,,0.146,0.038,0.302,0.204,0.106,0.105,0.195,0.075
2023,4697059,Parker Fetterman,WR,Robert Morris,,0.059,0.103,0,0.05,0.028,0.125,0.034,0.093
2023,4697093,Jayden Stinson,QB,Murray State,,0.14,0.27,0.026,0.152,0.128,0.127,0.132,0.154
2023,4697094,DJ Williams,QB,Murray State,,0.541,0.933,0.22,0.462,0.475,0.798,0.49,0.631
2023,4697099,Damonta Witherspoon,RB,Samford,,0.115,0.017,0.258,0.118,0.11,0.098,0.143,0.063
2023,4697101,Cortezz Jones,RB,Murray State,,0.153,0.049,0.241,0.192,0.183,0.043,0.169,0.124
2023,4697117,Deshun Britten,WR,Murray State,,0.022,0.017,0.026,0.034,0,0.033,0.022,0.02
2023,4697122,Gaston Moore,QB,Tennessee,SEC,0.055,0.096,0.018,0.039,0.066,0.083,0.044,0.085
2023,4697131,Bronson Barron,QB,Western Kentucky,CUSA,0.028,0.051,0,0.034,0,0.067,0.018,0.059
2023,4697230,Jalen Johnson,RB,Air Force,MWC,0.016,0,0.018,0.019,0,0,0.019,0
2023,4697512,Robby Ashford,QB,Auburn,SEC,0.114,0.117,0.113,0.095,0.12,0.13,0.112,0.116
2023,4697524,Matt Colombo,RB,USC,PAC,0.015,0,0.031,0.032,0,0,0.02,0
2023,4697536,Kasey Hawthorne,WR,Howard,,0.1,0.17,0.043,0.059,0.148,0.12,0.068,0.165
2023,4697540,Jarett Hunter,RB,Howard,,0.206,0.073,0.315,0.285,0.153,0.14,0.239,0.137
2023,4697590,Kevin Daniels,RB,Eastern Illinois,,0.184,0.047,0.387,0.2,0.169,0.198,0.212,0.137
2023,4697610,Regis Velez,WR,Navy,AAC,0.016,0.071,0,0.025,0,0.023,0.016,0.017
2023,4697611,Ethen Cluff,WR,Northern Arizona,,0.014,0.029,0,0,0,0,0.02,0
2023,4697625,Victor Gabalis,QB,Tarleton State,,0.423,0.94,0.05,0.371,0.363,0.643,0.36,0.565
2023,4697630,Cooper Mathers,TE,Washington State,PAC,0.033,0.052,0,0.051,0.013,0.029,0.036,0.026
2023,4697633,Dylan Paine,RB,Washington State,PAC,0.063,0.004,0.152,0.072,0.052,0.056,0.08,0.024
2023,4697741,Jalen John,RB,Massachusetts,Ind,0.082,0,0.145,0.128,0.071,0.033,0.137,0
2023,4697808,Ryan Morgan,TE,Arizona State,PAC,0.015,0.027,0,0.011,0,0.051,0.014,0.017
2023,4697844,Rara Thomas,WR,Georgia,SEC,0.034,0.068,0,0.025,0.028,0.066,0.028,0.051
2023,4698117,Piotr Partyla,RB,Wagner,,0.062,0,0.118,0.048,0.074,0.073,0.04,0.097
2023,4698120,Kevin Schaeffer,TE,Rhode Island,,0.019,0.038,0,0.012,0.042,0,0.015,0.026
2023,4698152,Anthony Herock,TE,Gardner-Webb,,0.019,0.042,0,0,0.059,0,0.033,0
2023,4698153,Darius Hough,WR,Gardner-Webb,,0.025,0.041,0,0.03,0,0.026,0.019,0.037
2023,4698179,River Helms,TE,Western Kentucky,CUSA,0.037,0.062,0,0.047,0.047,0.007,0.045,0.02
2023,4698212,Jordan Murrell,WR,Wagner,,0.018,0.063,0,0.033,0,0,0.024,0
2023,4698227,Naiem Simmons,WR,South Florida,AAC,0.051,0.109,0,0.043,0.058,0.063,0.04,0.072
2023,4698229,Chase Stafford,TE,Wagner,,0.015,0.028,0,0.012,0.015,0.026,0.016,0.014
2023,4698237,Justin Wolf,TE,Wagner,,0.02,0.043,0,0.013,0.016,0.043,0.008,0.039
2023,4698249,Josh Gale,TE,UC Davis,,0.038,0.076,0,0.036,0.048,0.02,0.035,0.045
2023,4698250,Grant Harper,QB,UC Davis,,0.117,0.219,0,0.12,0.158,0.071,0.083,0.167
2023,4698252,C.J. Hutton,WR,UC Davis,,0.079,0.097,0.061,0.089,0.07,0.072,0.085,0.066
2023,4698253,Lan Larison,RB,UC Davis,,0.359,0.121,0.579,0.373,0.405,0.268,0.402,0.268
2023,4698275,Asante Das,WR,Georgetown,,0.014,0.032,0,0,0,0,0.02,0
2023,4698298,Jake Cox,TE,Idaho,,0.024,0.046,0,0.027,0.02,0.032,0.029,0.013
2023,4698301,Jermaine Jackson,WR,Idaho,,0.078,0.145,0.015,0.09,0.063,0.077,0.075,0.085
2023,4698324,Brandon Lysick,TE,Marist,,0.019,0.04,0,0.045,0,0,0.032,0
2023,4698335,Tristan Shannon,RB,Marist,,0.134,0.059,0.233,0.132,0.149,0.105,0.134,0.134
2023,4698336,Matt Stianche,WR,Marist,,0.104,0.188,0.003,0.09,0.121,0.098,0.086,0.134
2023,4698341,Amin Woods,RB,Marist,,0.243,0.048,0.487,0.297,0.219,0.181,0.296,0.152
2023,4698362,Kaleb Costner,TE,Stetson,,0.049,0.037,0.068,0.031,0.05,0.074,0.055,0.041
2023,4698425,Jordan Jefferson,RB,Southern Utah,,0.056,0.011,0.097,0.064,0.066,0.023,0.076,0.019
2023,4698597,Barion Brown,WR,Kentucky,SEC,0.102,0.152,0.044,0.103,0.105,0.101,0.101,0.103
2023,4698622,Casey McKinney,WR,St. Francis (PA),,0.089,0.182,0,0.057,0.138,0.068,0.059,0.149
2023,4698632,Tobee Stokes,RB,St. Francis (PA),,0.085,0.021,0.127,0.122,0.086,0,0.096,0.056
2023,4698651,Jeffrey Jackson,QB,Valparaiso,,0.325,0.488,0.156,0.255,0.302,0.471,0.293,0.38
2023,4698671,Isaiah Smith,RB,San Diego,,0.088,0.054,0.124,0.084,0.095,0.087,0.095,0.074
2023,4698675,Jobi Malary,RB,Portland State,,0.161,0,0.248,0.196,0.172,0.065,0.2,0.077
2023,4698677,Nate Bennett,WR,Portland State,,0.034,0.095,0,0.033,0.031,0.043,0.034,0.034
2023,4698727,Dallan Hayden,RB,Ohio State,B1G,0.097,0.01,0.183,0.106,0.136,0.023,0.11,0.059
2023,4698747,Nathan Hebb,TE,Nicholls,,0.033,0.059,0,0.111,0,0,0.059,0
2023,4698757,Lee Negrotto,TE,Nicholls,,0.026,0.063,0,0.032,0.022,0.017,0.033,0.012
2023,4699354,Harrison Wallace III,WR,Penn State,B1G,0.062,0.124,0,0.061,0.077,0.032,0.062,0.06
2023,4699523,Eddie Battle,RB,Florida,SEC,0.043,0,0.079,0.042,0.038,0.059,0.036,0.069
2023,4699550,Austin Henderson,TE,Liberty,CUSA,0.024,0.068,0,0.025,0.037,0,0.022,0.028
2023,4699678,Khalil Dinkins,TE,Penn State,B1G,0.016,0.033,0,0.006,0.008,0.013,0.019,0.009
2023,4699761,Elijah Gilliam,RB,Fresno State,MWC,0.127,0.025,0.286,0.117,0.169,0.083,0.125,0.129
2023,4699782,Mekhi Shaw,WR,San Diego State,MWC,0.066,0.169,0,0.057,0.052,0.106,0.048,0.108
2023,4699805,Will Pelissier,WR,Wyoming,MWC,0.032,0.059,0.013,0.021,0.021,0.079,0.024,0.05
2023,4699866,Nic Anderson,WR,Oklahoma,B12,0.059,0.122,0,0.047,0.066,0.078,0.048,0.087
2023,4700084,Javonta Leatherwood,RB,Alcorn State,,0.121,0.05,0.167,0.08,0.222,0.071,0.162,0.048
2023,4700102,Tavarious Griffin,TE,Alcorn State,,0.064,0.112,0.006,0.067,0.055,0.065,0.073,0.043
2023,4700135,Cam Fancher,QB,Marshall,SBC,0.564,0.87,0.275,0.527,0.538,0.699,0.513,0.677
2023,4700137,Tanaka Scott,WR,Kansas,B12,0.015,0.036,0,0.033,0,0,0.023,0
2023,4700138,Sam Scott,RB,Wyoming,MWC,0.086,0.045,0.116,0.08,0.099,0.071,0.084,0.089
2023,4700147,Joseph Griffin Jr.,WR,Boston College,ACC,0.053,0.111,0,0.103,0.045,0,0.063,0.037
2023,4700453,Jared Brown,WR,Coastal Carolina,SBC,0.103,0.173,0.035,0.118,0.099,0.076,0.092,0.126
2023,4700456,Jaden Williams,WR,Boston College,ACC,0.023,0.053,0.003,0.023,0.024,0.028,0.022,0.027
2023,4700811,Ja'Quez Cross,RB,Arkansas State,SBC,0.181,0.059,0.295,0.226,0.179,0.09,0.21,0.117
2023,4701027,Owen Burk,RB,Air Force,MWC,0.123,0,0.142,0.164,0.113,0.062,0.147,0.042
2023,4701036,C.J. Duell,QB,Central Connecticut,,0.529,1,0.2,0.313,0.727,0.714,0.409,0.75
2023,4701047,Cortaz Williams,RB,Central Connecticut,,0.019,0,0.029,0.05,0,0,0.03,0
2023,4701063,Isiah Williams,WR,Central Connecticut,,0.091,0.22,0.006,0.047,0.089,0.172,0.066,0.137
2023,4701064,Michael Plaskon,WR,Central Connecticut,,0.019,0.054,0,0.02,0.028,0,0.014,0.029
2023,4701066,Paul Marsh,WR,Central Connecticut,,0.057,0.147,0,0.056,0.063,0.056,0.067,0.035
2023,4701075,Caleb Burke,WR,New Hampshire,,0.057,0.097,0,0.029,0.066,0.099,0.045,0.083
2023,4701090,Joey Corcoran,WR,New Hampshire,,0.049,0.084,0,0.038,0.05,0.066,0.037,0.077
2023,4701178,Chris Rhone,WR,Coastal Carolina,SBC,0.015,0.023,0,0,0,0.071,0,0.038
2023,4701216,Jacques Badolato-Birdsell,RB,Nevada,MWC,0.064,0.011,0.113,0.085,0.045,0.058,0.089,0.019
2023,4701307,Henry Hesson,QB,Miami (OH),MAC,0.212,0.833,0.025,0.182,0.167,0.364,0.129,0.333
2023,4701588,Michael Harrison,TE,Colorado,PAC,0.056,0.087,0,0.053,0.063,0.047,0.067,0.034
2023,4701590,Vinson Davis,WR,Southern Illinois,,0.075,0.129,0.017,0.065,0.08,0.101,0.064,0.099
2023,4701592,Jordon Vaughn,RB,Abilene Christian,,0.156,0.042,0.266,0.163,0.148,0.158,0.192,0.096
2023,4701936,Matthew Golden,WR,Houston,B12,0.075,0.131,0,0.076,0.057,0.09,0.075,0.075
2023,4701949,Kaydin Pope,WR,New Mexico,MWC,0.025,0.058,0,0.043,0.013,0,0.036,0
2023,4701951,Omari Kelly,WR,Auburn,SEC,0.025,0.057,0,0.029,0.037,0,0.033,0
2023,4702555,Jonah Coleman,RB,Arizona,PAC,0.171,0.04,0.342,0.181,0.183,0.123,0.194,0.114
2023,4702556,Arlis Boardingham,TE,Florida,SEC,0.049,0.095,0,0.039,0.054,0.055,0.042,0.065
2023,4702559,Oscar Delp,TE,Georgia,SEC,0.028,0.056,0.002,0.034,0.021,0.02,0.027,0.033
2023,4702574,Quan Lee,WR,Florida A&M,,0.021,0,0.04,0.041,0,0,0.03,0
2023,4702729,Braylin Presley,WR,Tulsa,AAC,0.049,0.094,0.021,0.024,0.068,0.073,0.031,0.085
2023,4702790,DJ Allen,WR,TCU,B12,0.013,0.029,0,0.03,0,0,0.017,0
2023,4702820,Bryson Donnell,RB,Texas Tech,B12,0.042,0,0.086,0.032,0.083,0,0.06,0
2023,4702826,Kelsey Johnson,TE,Baylor,B12,0.028,0.05,0,0.022,0.038,0.035,0.027,0.029
2023,4702829,Braedyn Locke,QB,Wisconsin,B1G,0.472,0.755,0.081,0.368,0.474,0.646,0.378,0.648
2023,4702830,Stephon Johnson Jr.,WR,Houston,B12,0.045,0.078,0.004,0.042,0.05,0.054,0.037,0.062
2023,4702901,Zach Evans,RB,Minnesota,B1G,0.146,0.021,0.233,0.193,0.182,0.024,0.161,0.112
2023,4702908,Omari Evans,WR,Penn State,B1G,0.014,0.035,0,0.015,0.011,0.02,0.014,0.015
2023,4702913,R.J. Maryland,TE,SMU,AAC,0.057,0.126,0,0.037,0.052,0.074,0.043,0.093
2023,4703025,Ahmarian Granger,WR,Old Dominion,SBC,0.052,0.097,0.009,0.033,0.074,0.065,0.044,0.066
2023,4703067,Mehki Wall,WR,Duke,ACC,0.052,0.108,0,0.061,0.045,0,0.049,0.063
2023,4703283,Christian Carter,WR,Memphis,AAC,0.025,0.053,0,0,0.08,0,0.016,0.059
2023,4704233,Jaiden Bond,RB,Western Carolina,,0.015,0,0.025,0.028,0,0,0.018,0
2023,4704238,Quenten Zanders,RB,Western Carolina,,0.02,0,0.043,0.024,0.022,0,0.017,0.031
2023,4705595,Bryce Bohanon,WR,Tulane,AAC,0.033,0.066,0,0.019,0.034,0.041,0.023,0.057
2023,4705609,Branson Adams,RB,Western Carolina,,0.168,0.104,0.248,0.18,0.178,0.12,0.183,0.123
2023,4705737,Kyeandre Magloire,RB,Eastern Kentucky,,0.012,0.017,0,0.028,0,0,0.017,0
2023,4705859,K.D. Hutchinson,WR,Western Kentucky,CUSA,0.041,0.059,0.012,0.04,0.03,0.059,0.035,0.054
2023,4705927,Jevon Jackson,RB,Austin Peay,,0.312,0.024,0.603,0.371,0.296,0.213,0.372,0.192
2023,4705930,Hahsaun Wilson,RB,Charlotte,AAC,0.299,0.025,0.519,0.4,0.302,0.108,0.375,0.136
2023,4705930,Hahsaun Wilson,RB,Charlotte,,0.299,0.025,0.519,0.4,0.302,0.108,0.375,0.136
2023,4705934,Jaylen Sargent,WR,Wyoming,MWC,0.019,0.063,0,0,0,0.125,0,0.067
2023,4708049,Gavin Bartholomew,TE,Pittsburgh,ACC,0.045,0.086,0,0.055,0.006,0.076,0.043,0.048
